227881,Sam Houston State University,1806 Ave J,Huntsville,TX,77340,9362941111,www.shsu.edu/
227924,San Antonio College,1300 San Pedro Ave,San Antonio,TX,78212-4299,2104860000,www.alamo.edu/sac
227979,San Jacinto Community College,8060 Spencer Hwy,Pasadena,TX,77501-2007,2819986150,www.sjcd.edu
228042,Schreiner University,2100 Memorial Blvd,Kerrville,TX,78028-5697,8003434919,www.schreiner.edu
228088,Seguin Beauty School-Seguin,102 E Court St,Seguin,TX,78155,8303720935,www.seguinbeautyschool.net
228149,St Mary's University,One Camino Santa Maria,San Antonio,TX,78228,2104363011,www.stmarytx.edu/
228158,South Plains College,1401 S. College Ave,Levelland,TX,79336,80689496112175,www.southplainscollege.edu/
228185,South Texas Barber College Inc,3917 Ayers,Corpus Christi,TX,78415,3618550262,www.southtexasbarbercollege.net
228194,South Texas College of Law,1303 San Jacinto Street,Houston,TX,77002,7136598040,www.stcl.edu
228200,South Texas Vo-Tech Institute,2419 E Haggar Ave,Weslaco,TX,78599,9569691564,www.stvt.edu
228219,South Texas Vocational Technical Institute-McAllen,2400 Daffodil Ave.,McAllen,TX,78501,9566311107,www.stvt.edu
228246,Southern Methodist University,6425 Boaz St,Dallas,TX,75275-0221,2147682000,www.smu.edu
228282,Southwest School of Business and Technical Careers-San Antonio,602 W. Southcross,San Antonio,TX,78221-0138,8306267007,www.sws.edu
228291,Southwest Institute of Technology, , ,TX, , , 
228316,Southwest Texas Junior College,2401 Garner Field Rd,Uvalde,TX,78801-6297,8302784401,www.swtjc.net
228325,Southwestern Assemblies of God University,1200 Sycamore,Waxahachie,TX,75165,8889377248,www.sagu.edu
228343,Southwestern University,1001 University Ave,Georgetown,TX,78626,5128636511,www.southwestern.edu
228431,Stephen F Austin State University,2008 Alumin Drive Rusk 206,Nacogdoches,TX,75961,9364682011,www.sfasu.edu
228459,Texas State University,601 University Dr,San Marcos,TX,78666,5122452111,www.txstate.edu
228468,Southwestern Adventist University,100 W Hillcrest,Keene,TX,76059,8176453921,www.swau.edu/
228486,Southwestern Christian College,200 Bowser Circle,Terrell,TX,75160-4812,9725243341107,www.swcc.edu
228501,Sul Ross State University,HWY 90 East,Alpine,TX,79832,4328378011,www.sulross.edu
228529,Tarleton State University,1333 W. Washington,Stephenville,TX,76401-0000,2549689000,www.tarleton.edu
228547,Tarrant County College District,1500 Houston St,Fort Worth,TX,76102-6524,8175158223,www.tccd.edu
228608,Temple College,2600 S 1st St,Temple,TX,76504-7435,2542988282,www.templejc.edu
228635,University of Texas Southwestern Medical Center,5323 Harry Hines Blvd,Dallas,TX,75390-9096,2146483606,www.utsouthwestern.edu
228644,The University of Texas Health Science Center at San Antonio,7703 Floyd Curl Dr,San Antonio,TX,78229-3900,2105672621,www.uthscsa.edu
228653,The University of Texas Medical Branch,301 University Blvd,Galveston,TX,77555-0129,4097721011,www.utmb.edu
228671,Texas State Technical College-System,3801 Campus Dr,Waco,TX,76705,2547993611,www.tstc.edu
228680,Texas State Technical College-Waco,3801 Campus Drive,Waco,TX,76705,8007928784,https://www.waco.tstc.edu
228699,Texarkana College,2500 N Robison Rd,Texarkana,TX,75599,9038233456,www.texarkanacollege.edu
228705,Texas A & M University-Kingsville,955 University Blvd,Kingsville,TX,78363,3615932111,WWW.TAMUK.EDU
228723,Texas A & M University-College Station,805 Rudder Tower,College Station,TX,77843-1244,9798453211,www.tamu.edu
228732,Texas A & M University-System Office,301 Tarrow,College Station,TX,77840-7896,9794586000,tamus.edu
228769,The University of Texas at Arlington,701 S. Nedderman Dr.,Arlington,TX,76013,8172722011,WWW.UTA.EDU
228778,The University of Texas at Austin,110 Inner Campus Drive,Austin,TX,78712,5124713434,www.utexas.edu
228787,The University of Texas at Dallas,800 West Campbell  Road,Richardson,TX,75080-3021,9728832111,www.utdallas.edu
228796,The University of Texas at El Paso,500 W. University Ave,El Paso,TX,79968-0691,9157475000,www.utep.edu
228802,The University of Texas at Tyler,3900 University Blvd,Tyler,TX,75799-6699,9035667000,www.uttyler.edu/
228866,Texas Chiropractic College Foundation Inc,5912 Spencer Hwy,Pasadena,TX,77505-1699,2814871170,www.txchiro.edu
228875,Texas Christian University,2800 S University Dr,Fort Worth,TX,76129,8172577000,www.tcu.edu/
228884,Texas College,2404 N. Grand Avenue,Tyler,TX,75702,90359383112297,www.texascollege.edu
228909,University of North Texas Health Science Center,3500 Camp Bowie Blvd,Fort Worth,TX,76107-2699,8177352000,www.unthsc.edu
228981,Texas Lutheran University,1000 W. Court St,Seguin,TX,78155-5999,8303728000,www.tlu.edu
229018,The University of Texas of the Permian Basin,4901 E University,Odessa,TX,79762-0001,4325522020,www.utpb.edu
229027,The University of Texas at San Antonio,One UTSA Circle,San Antonio,TX,78249-1644,2104584011,www.utsa.edu/
229036,Texas School of Business-North Houston Campus,711 East Airtex Dr,Houston,TX,77073,2814437300,www.tsb.edu/houston-tx/
229063,Texas Southern University,3100 Cleburne St,Houston,TX,77004,7133137011,www.tsu.edu
229090,The University of Texas System Office,601 Colorado Street,Austin,TX,78701-2982,5124994200,www.utsystem.edu
229115,Texas Tech University,Broadway and University Avenue,Lubbock,TX,79409-5005,8067422011,www.ttu.edu
229151,Texas Vocational Schools Inc,1921 E Red River,Victoria,TX,77901-5625,3615754768,www.texasvocationalschools.net
229160,Texas Wesleyan University,1201 Wesleyan St,Fort Worth,TX,76105-1536,8175314444,www.txwes.edu
229179,Texas Woman's University,304 Administration Dr,Denton,TX,76201,9408982000,www.twu.edu
229267,Trinity University,One Trinity Place,San Antonio,TX,78212-7200,2109997011,www.trinity.edu
229300,The University of Texas Health Science Center at Houston,7000 Fannin,Houston,TX,77030,7135004472,www.uth.edu/
229319,Texas State Technical College-Harlingen,1902 North Loop 499,Harlingen,TX,78550-3697,9563644000,www.harlingen.tstc.edu
229328,Texas State Technical College-West Texas,300 Homer K. Taylor Drive,Sweetwater,TX,79556,3252357300,www.westtexas.tstc.edu
229337,Texas Tech University Health Sciences Center,3601 4th Street,Lubbock,TX,79430,8067431000,www.ttuhsc.edu
229355,Tyler Junior College,1400 East Fifth Street,Tyler,TX,75701,9035102200,www.tjc.edu
229407,University of Houston-System Administration,212 Ezekiel Cullen Building,Houston,TX,77204-2018,7137431000,www.uh.edu
229416,Universal Technical Institute of Texas Inc.,721 Lock Haven Dr.,Houston,TX,77073,9725052200,www.uti.edu
229425,University of Cosmetology Arts & Sciences-McAllen,8401 N 10th St,McAllen,TX,78504,9566879444,www.ucastx.com
229504,Vernon College,4400 College Dr.,Vernon,TX,76384-4092,9405526291,www.vernoncollege.edu
229522,Victoria Beauty College Inc,1508 N Laurent St,Victoria,TX,77901-6233,3615754526,www.victoriabeautycollegeinc.com
229540,Victoria College,2200 E Red River,Victoria,TX,77901,3615733291,www.victoriacollege.edu
229656,Vogue College of Cosmetology-McAllen,800 Fern Avenue,McAllen,TX,78501-1945,9566876149,voguebeautycollege.com
229780,Wayland Baptist University,1900 W 7th St.,Plainview,TX,79072,8062911000,www.wbu.edu
229799,Weatherford College,225 College Park Drive,Weatherford,TX,76086-5699,8002875471,https://www.wc.edu
229814,West Texas A & M University,2501 4th Ave,Canyon,TX,79016-0001,8066510000,www.wtamu.edu
229832,Western Texas College,6200 College Ave,Snyder,TX,79549,3255738511,www.wtc.edu
229841,Wharton County Junior College,911 Boling Hwy,Wharton,TX,77488,9795324560,www.wcjc.edu
229887,Wiley College,711 Wiley Ave,Marshall,TX,75670,9039273300,wileyc.edu
229957,AmeriTech College-Provo,2035 North 550 West,Provo,UT,84604,8013772900,www.ameritech.edu
230010,Bridgerland Applied Technology College,1301 North 600 West,Logan,UT,84321,4357536780,www.batc.edu
230038,Brigham Young University-Provo,Main Campus,Provo,UT,84602,8014224636,www.byu.edu
230047,Brigham Young University-Hawaii,55-220 Kulanui Street,Laie,HI,96762-1294,8086753211,www.byuh.edu/
230056,Broadview University-West Jordan,1902 W 7800 S,West Jordan,UT,84088,80130442241120,www.broadviewuniversity.edu/
230065,Cameo College of Essential Beauty,124 East 5770 South,Murray,UT,84107,8017475700,www.cameocollege.com
230135,Sherman Kendall Academy-Salt Lake City,2230 S 700 E,Salt Lake City,UT,84106,8014860101,www.shermankendall.com
230144,Sherman Kendall Academy-Midvale,7353 S 900 E,Midvale,UT,84047,8015615610,www.shermankendall.com
230162,Davis Applied Technology College,550 E 300 S,Kaysville,UT,84037-2699,8015932500,www.datc.edu
230171,Dixie State University,225 S 700 E,Saint George,UT,84770-3876,4356527500,www.dixie.edu/
230199,Evans Hairstyling College-Cedar City,169 N 100 W,Cedar City,UT,84720,4355864486,evanscollege.com
230205,Evans Hairstyling College-St George,955 E Tabernacle,Saint George,UT,84770,4356736128,evanscollege.com
230214,Paul Mitchell the School-Salt Lake City,1969 East Murray Holladay Road,Holiday,UT,84117,8012664693,saltlake.paulmitchell.edu/
230366,Eagle Gate College-Murray,5588 South Green Street,Murray,UT,84123-6965,80133381008112,EAGLEGATECOLLEGE.EDU
230384,ITT Technical Institute-Murray,920 W Levoy Dr,Murray,UT,84123,8012633313,www.itt-tech.edu
230418,Latter-day Saints Business College,95 North 300 West,Salt Lake City,UT,84101-3500,8015248100,www.ldsbc.edu
230472,Everest College-Salt Lake City,3280 W 3500 S,West Valley City,UT,84119-2632,8018404800,www.everest.edu/campus/salt_lake_city
230490,Ogden-Weber Applied Technology College,200 N Washington Blvd,Ogden,UT,84404-4089,8016278300,www.owatc.edu
230597,Snow College,150 E College Ave,Ephraim,UT,84627,4352837000,www.snow.edu
230603,Southern Utah University,351 West University Blvd,Cedar City,UT,84720,4355867700,www.suu.edu/
230621,Stevens-Henager College,1350 W. 1890 S.,West Haven,UT,84401,80162215671000,www.stevenshenager.edu
230630,Stevens-Henager College,1476 Sandhill Road,Orem,UT,84058,80141814502001,www.stevenshenager.edu/locations/st-george
230676,Uintah Basin Applied Technology College,1100 E Lagoon St    124-5,Roosevelt,UT,84066,4357226900,www.ubatc.edu/
230728,Utah State University,Old Main Hill,Logan,UT,84322-1400,4357971000,www.usu.edu
230737,Utah Valley University,800 W University Parkway,Orem,UT,84058-5999,8018638000,www.uvu.edu
230746,Salt Lake Community College,4600 S Redwood Rd,Salt Lake City,UT,84123,8019574111,www.slcc.edu
230764,University of Utah,201 Presidents Circle. ROOM 201,Salt Lake City,UT,84112-9008,8015817200,www.utah.edu
230782,Weber State University,3850 Dixon Parkway Dr. Dept. 1031,Ogden,UT,84408-1031,8016266000,www.weber.edu
230807,Westminster College,1840 South 1300 East,Salt Lake City,UT,84105,8014847651,www.westminstercollege.edu
230816,Bennington College,One College Drive,Bennington,VT,05201-6003,8024425401,www.bennington.edu
230825,Burlington College,351 North Ave,Burlington,VT,5401,8028629616,www.burlington.edu
230834,Castleton State College,62 Alumni Dr,Castleton,VT,5735,8024685611,www.castleton.edu
230852,Champlain College,246 S. Willard St,Burlington,VT,5401,8028602700,www.champlain.edu
230861,Community College of Vermont,1 Abenaki Way,Winooski,VT,05404-2245,8028282800,www.ccv.edu
230889,Goddard College,123 Pitkin Road,Plainfield,VT,05667-9432,8024548311,www.goddard.edu
230898,Green Mountain College,One Brennan Circle,Poultney,VT,05764-1199,8022878000,www.greenmtn.edu
230913,Johnson State College,337 College Hill,Johnson,VT,05656-9464,8026352356,www.jsc.edu
230931,Lyndon State College,1001 College Rd,Lyndonville,VT,05851-0919,8026266200,WWW.LYNDONSTATE.EDU
230940,Marlboro College,2582 South Rd,Marlboro,VT,05344-0300,8022574333,www.marlboro.edu
230959,Middlebury College,Old Chapel,Middlebury,VT,5753,8024435000,www.middlebury.edu
230977,New England Culinary Institute,56 College Street,Montpelier,VT,5602,8022236324,www.neci.edu
230995,Norwich University,158 Harmon Drive,Northfield,VT,05663-1035,8024852000,www.norwich.edu
231004,O'Briens Aveda Institute,1475 Shelburne Rd,South Burlington,VT,05403-7747,8026589591,www.obriensavedainstitute.org
231059,Saint Michael's College,One Winooski Park,Colchester,VT,5439,8026542000,www.smcvt.edu
231068,SIT Graduate Institute,1 Kipling Rd,Brattleboro,VT,05302-0676,8022577751,www.sit.edu
231077,College of St Joseph,71 Clement Road,Rutland,VT,05701-3899,80277359000,www.csj.edu
231086,Southern Vermont College,982 Mansion Drive,Bennington,VT,05201-6002,8024476300,www.svc.edu
231095,Sterling College,16 Sterling Drive,Craftsbury Common,VT,05827-0072,8025867711,www.sterlingcollege.edu
231147,Vermont Law School,164 Chelsea Street,South Royalton,VT,05068-0096,8028311000,www.vermontlaw.edu
231156,Vermont State Colleges-Office of the Chancellor,575 Stone Cutters Way Suite 1,Montpelier,VT,5602,8022243000,www.vsc.edu
231165,Vermont Technical College,1 Main Street,Randolph Center,VT,05061-0500,8027281000,www.vtc.edu
231174,University of Vermont,85 S Prospect St,Burlington,VT,05405-0160,8026563131,www.uvm.edu
231280,Bar Palma Beauty Careers Academy,3535 D Franklin Rd SW,Roanoke,VA,24014,5403430153,barpalma.com
231411,Advanced Technology Institute,5700 Southern Blvd Ste 100,Virginia Beach,VA,23462,7574901241,www.auto.edu
231420,Averett University,420 W Main St,Danville,VA,24541,4347915600,www.averett.edu
231536,Blue Ridge Community College,1 College Lane,Weyers Cave,VA,24486-0080,5402349261,www.brcc.edu
231554,Bluefield College,3000 College Dr,Bluefield,VA,24605,2763263682,www.bluefield.edu
231581,Bridgewater College,402 E College St,Bridgewater,VA,22812-1599,5408288000,www.bridgewater.edu/about-us
231624,College of William and Mary,200 Richmond Road,Williamsburg,VA,23187-8795,7572214000,www.wm.edu
231651,Regent University,1000 Regent University Dr,Virginia Beach,VA,23464,7573524127,www.regent.edu
231688,Central School of Practical Nursing,1330 N Millitary Hwy,Norfolk,VA,23502,7578923300,ww2.nps.k12.va.us/education/components/scrapbook/default.php?sectiondetailid=55850&
231697,Central Virginia Community College,3506 Wards Rd,Lynchburg,VA,24502-2498,4348327600,www.cvcc.vccs.edu
231712,Christopher Newport University,1 Avenue of the Arts,Newport News,VA,23606-3072,7575947000,www.cnu.edu
231721,Suffolk Beauty Academy,860 Portsmouth Blvd,Suffolk,VA,23434-3020,7579340656,suffolkbeautyacademy.edu
231785,Bryant & Stratton College-Virginia Beach,301 Centre Pointe Dr,Virginia Beach,VA,23462,7574997900,www.bryantstratton.edu
231828,Bryant & Stratton College-Richmond,8141 Hull St Rd,North Chesterfield,VA,23235,8047452444,www.bryantstratton.edu
231837,Jefferson College of Health Sciences,101 Elm Avenue SE,Roanoke,VA,24013,8889858483,www.jchs.edu
231873,Dabney S Lancaster Community College,1000 Dabney Drive,Clifton Forge,VA,24422-1000,5408632800,www.dslcc.edu
231882,Danville Community College,1008 S Main St,Danville,VA,24541-4004,4347972222,www.dcc.vccs.edu
231970,Eastern Virginia Medical School,700w. Olney,Norfolk,VA,23507,7574468422,www.evms.edu
232016,Centura College-Virginia Beach,2697 Dean Dr Ste 100,Virginia Beach,VA,23452-7431,7573402121310,www.centura.edu/VA_Beach/default.aspx
232025,Emory & Henry College,30461 Garnand Drive,Emory,VA,24327-0947,2769444121,www.ehc.edu
232043,Eastern Mennonite University,1200 Park Rd,Harrisonburg,VA,22802-2462,5404324000,www.emu.edu
232052,Eastern Shore Community College,29300 Lankford Hwy,Melfa,VA,23410,7577891789,www.es.vccs.edu
232089,Ferrum College,215 Ferrum Mountain Road,Ferrum,VA,24088-9000,5403652121,www.ferrum.edu
232186,George Mason University,4400 University Dr,Fairfax,VA,22030-4444,7039931000,www.gmu.edu
232195,Germanna Community College,2130 Germanna Hwy,Locust Grove,VA,22508-2102,5404239030,www.germanna.edu
232256,Hampden-Sydney College,College Road,Hampden-Sydney,VA,23943-0128,4342236000,www.hsc.edu
232265,Hampton University,E Queen Street,Hampton,VA,23668-0099,7577275000,www.hamptonu.edu
232308,Hollins University,7916 Williamson Rd NW,Roanoke,VA,24020,5403626000,www.hollins.edu
232414,J Sargeant Reynolds Community College,1651 E Parham Road,Richmond,VA,23228-2327,8043713000,www.reynolds.edu
232423,James Madison University,800 South Main Street,Harrisonburg,VA,22807,5405686211,www.jmu.edu/
232450,John Tyler Community College,13101 Jefferson Davis Hwy,Chester,VA,23831-5316,8047964000,www.jtcc.edu
232502,Everest College-Newport News,803 Diligence Drive,Newport News,VA,23606,7578731111,www.everest.edu/campus/newport_news
232557,Liberty University,1971 University Blvd,Lynchburg,VA,24515,4345822000,www.liberty.edu
232566,Longwood University,201 High St,Farmville,VA,23909,4343952000,www.longwood.edu
232575,Lord Fairfax Community College,173 Skirmisher Lane,Middletown,VA,22645,5408687000,www.lfcc.edu
232609,Lynchburg College,1501 Lakeside Dr,Lynchburg,VA,24501-3113,4345448100,www.lynchburg.edu
232618,Centra College of Nursing,905 Lakeside Dr. Suite A,Lynchburg,VA,24501,4342003070,centracon.edu
232672,Mary Baldwin College,New & Frederick St,Staunton,VA,24401,5408877000,www.mbc.edu
232681,University of Mary Washington,1301 College Ave,Fredericksburg,VA,22401-5300,5406541000,www.umw.edu
232706,Marymount University,2807 N Glebe Rd,Arlington,VA,22207-4224,7035225600,www.marymount.edu
232724,Danville Regional Medical Center School of Health Professions,142 S Main St,Danville,VA,24541,4347992271,danvilleregional.com/professionals/radtech.dot
232788,Mountain Empire Community College,3441 Mountain Empire Road,Big Stone Gap,VA,24219,2765232400,www.mecc.edu
232797,American National University,1813 E Main St,Salem,VA,24153,5409861800,www.an.edu
232867,New River Community College,5251 College Drive,Dublin,VA,24084-1127,5406743600,www.nr.edu
232885,Sentara College of Health Sciences,1441 Crossways Blvd Suite 105,Chesapeake,VA,23320,7573882900,www.sentara.edu
232919,Tidewater Tech-Trades,5301 E Princess Anne Rd,Norfolk,VA,23502,7578588324,www.tidewatertechtrades.edu
232937,Norfolk State University,700 Park Avenue,Norfolk,VA,23504-8000,7578238600,www.nsu.edu
232946,Northern Virginia Community College,4001 Wakefield Chapel Rd,Annandale,VA,22003-3796,7033233000,www.nvcc.edu
232982,Old Dominion University,5115 Hampton Blvd,Norfolk,VA,23529,7576833000,www.odu.edu
233019,Patrick Henry Community College,645 Patriot Avenue,Martinsville,VA,24112,2766560311,www.patrickhenry.edu
233037,Paul D Camp Community College,100 N College Dr,Franklin,VA,23851,7575696700,www.pdc.edu/
233082,Southside Regional Medical Center Professional Schools,430 Clairmont Court - Suite 200,Colonial Heights,VA,23834,8047655800,www.srmconline.com
233091,Miller-Motte Technical College-Lynchburg,1011 Creekside Lane,Lynchburg,VA,24502,4342395222,www.miller-motte.edu/
233116,Piedmont Virginia Community College,501 College Drive,Charlottesville,VA,22902-7589,4349773900,www.pvcc.edu
233277,Radford University,801 East Main Street,Radford,VA,24142,5408315000,www.radford.edu
233286,Sylvain Melloul International Hair Academy,3405 Candlers Mountain Rd. #G360,Lynchburg,VA,24502-2652,4343857722,smiha.edu
233295,Randolph-Macon College,204 Henry St,Ashland,VA,23005-5505,8047527200,www.rmc.edu
233301,Randolph College,2500 Rivermont Ave,Lynchburg,VA,24503-1555,4349478000,www.randolphcollege.edu
233310,Rappahannock Community College,12745 College Drive,Glenns,VA,23149-2616,8047586700,www.rappahannock.edu/
233329,Fortis College-Norfolk,6300 Center Dr Bldg 22,Norfolk,VA,23502-4101,75749954471344,www.fortisedu.info/cig-vabeach.php
233338,Richard Bland College of the College of William and Mary,11301 Johnson Rd,Petersburg,VA,23805,8048626100,www.rbc.edu
233356,Bon Secours Memorial College of Nursing,8550 Magellan Parkway Suite 1100,Richmond,VA,23227-1149,8046275300,www.bsmcon.edu
233374,University of Richmond,28 Westhampton Way,University of Richmond,VA,23173,8042898000,www.richmond.edu
233408,Riverside College of Health Careers,316 Main St.,Newport News,VA,23601,7572402200,www.riversideonline.com/rshc/
233426,Roanoke College,221 College Lane,Salem,VA,24153-3794,5403752500,www.roanoke.edu
233480,Bon Secours St Mary's Hospital School of Medical Imaging,8550 Magellan Pkwy Ste 700,Richmond,VA,23227,8046275408,www.bonsecours.com/somi/index.asp
233541,Shenandoah University,1460 University Dr,Winchester,VA,22601-5195,5406654500,www.su.edu
233611,Southern Virginia University,One University Hill Drive,Buena Vista,VA,24416,5402618400,www.svu.edu
233639,Southside Virginia Community College,109 Campus Dr,Alberta,VA,23821,8882207822,www.southside.edu
233648,Southwest Virginia Community College,369 College Road. US Rt. 19. 6 Miles S. Claypool Hill,Richlands,VA,24641-1101,2769642555,sw.edu
233657,Springfield Beauty Academy,4223 Annandale Rd,Annandale,VA,22003,7032565662,springfieldbeautyacademy.org/about-us/
233666,Staunton School of Cosmetology,128 E Beverly Street,Staunton,VA,24401-4323,5408850808,hairstylingschool.com
233684,Strayer University-Virginia,2121 15th Street N,Arlington,VA,22207,7038925100,www.strayer.edu/virginia/arlington
233718,Sweet Briar College,134 Chapel Drive,Sweet Briar,VA,24595-9998,4343816100,www.sbc.edu
233754,Thomas Nelson Community College,99 Thomas Nelson Drive,Hampton,VA,23666,7578252700,www.tncc.edu
233772,Tidewater Community College,121 College Place,Norfolk,VA,23510,7578221122,www.tcc.edu
233842,Union Presbyterian Seminary,3401 Brook Rd,Richmond,VA,23227,8043550671,www.upsem.edu
233897,The University of Virginia's College at Wise,1 College Avenue,Wise,VA,24293-4400,2763280100,https://www.uvawise.edu/
233903,Virginia Highlands Community College,100 VHCC Drive,Abingdon,VA,24212-0828,2767392400,www.vhcc.edu
233921,Virginia Polytechnic Institute and State University,210 Burruss Hall. 800 Drillfield Dr.,Blacksburg,VA,24061-0131,5402316000,WWW.VT.EDU
233949,Virginia Western Community College,3093 Colonial Ave,Roanoke,VA,24015,5408577311,virginiawestern.edu/
234030,Virginia Commonwealth University,910 W Franklin St,Richmond,VA,23284-2512,8048280100,www.vcu.edu/
234076,University of Virginia-Main Campus,1827 University Avenue,Charlottesville,VA,22903-2628,4349240311,www.virginia.edu/
234085,Virginia Military Institute,VMI Parade,Lexington,VA,24450-0304,5404647207,www.vmi.edu
234119,Virginia School of Hair Design,101 West Queens Way,Hampton,VA,23669,7577220211,www.vshd.us
234137,Virginia University of Lynchburg,2058 Garfield Ave,Lynchburg,VA,24501,43452852761126,www.vul.edu
234155,Virginia State University,1 Hayden Drive,Petersburg,VA,23806,8045245000,www.vsu.edu
234164,Virginia Union University,1500 N Lombardy St,Richmond,VA,23220,8042575600,www.vuu.edu
234173,Virginia Wesleyan College,1584 Wesleyan Dr,Norfolk,VA,23502-5599,7574553200,www.vwc.edu
234191,Wards Corner Beauty Academy-Norfolk,7525 Tidewater Dr Ste 200,Norfolk,VA,23505-3700,7575833300,www.wardscornerbeautyacademy.edu
234207,Washington and Lee University,204 West Washington Street,Lexington,VA,24450-2116,5404588400,www.wlu.edu/
234216,Sanford-Brown College-Tysons Corner,1761 Old Meadow Road,McLean,VA,22102-4301,7035568888,www.sbcvienna.com
234225,Washington County Adult Skill Center,848 Thompson Dr,Abingdon,VA,24210,2766761948,www.wcskillcenter.org
234359,Woodrow Wilson Rehabilitation Center,64 James Anderson Road,Fishersville,VA,22939-1500,5403327390,wwrc.virginia.gov
234377,Wytheville Community College,1000 E Main Street,Wytheville,VA,24382-3308,2762234700,www.wcc.vccs.edu
234401,Beauty Academy,208 S Wenatchee Ave,Wenatchee,WA,98801,5096629082,www.beautyacademywenatchee.com
234492,The Art Institute of Seattle,2323 Elliott Ave,Seattle,WA,98121-1622,2064480900,www.ais.edu
234650,Evergreen Beauty and Barber College-Bellevue,14045 NE 20th St,Bellevue,WA,98007,4256430270,evergreenbeauty.edu
234669,Bellevue College,3000 Landerholm Cir SE,Bellevue,WA,98007-6484,4255641000,bellevuecollege.edu/
234696,Bellingham Technical College,3028 Lindbergh Ave,Bellingham,WA,98225-1599,3607527000,www.btc.ctc.edu
234711,Big Bend Community College,7662 Chanute St NE,Moses Lake,WA,98837-3299,5097932222,www.bigbend.edu/
234739,Everest College-Bremerton,155 Washington Ave. Ste. 200,Bremerton,WA,98337,3604731120,www.everest.edu/campus/bremerton
234784,Everest College-Renton,981 Powell Avenue, Sw. Suite 200,Renton,WA,98057,4252553281,www.everest.edu/campus/renton
234827,Central Washington University,400 East University Way,Ellensburg,WA,98926-7501,5099631111,www.cwu.edu
234845,Centralia College,600 Centralia College Blvd.,Centralia,WA,98531-4099,3607369391,www.centralia.edu
234915,City University of Seattle,521 Wall Street Suite 100,Seattle,WA,98121,8004265596,www.cityu.edu
234924,Lucas Marc Academy,71 Gage Blvd.,Richland,WA,99352,5095914979,lucasmarcacademy.com
234933,Clark College,1933 Fort Vancouver Way,Vancouver,WA,98663-3598,3609922000,www.clark.edu
234951,Clover Park Technical College,4500 Steilacoom Blvd SW,Lakewood,WA,98499-4004,2535895800,www.cptc.edu
234979,Columbia Basin College,2600 N 20th Ave,Pasco,WA,99301,5095470511,www.columbiabasin.edu
235024,Cornish College of the Arts,1000 Lenora Street,Seattle,WA,98121,2067265016,www.cornish.edu
235088,Divers Institute of Technology,1341 N. Northlake Way Suite 150,Seattle,WA,98103,2067835542,www.diversinstitute.edu
235097,Eastern Washington University,526 5th Street,Cheney,WA,99004-2496,5093596200,www.ewu.edu
235103,Edmonds Community College,20000 68th Ave W,Lynnwood,WA,98036-5912,4256401459,www.edcc.edu
235149,Everett Community College,2000 Tower Street,Everett,WA,98201,4253889100,www.everettcc.edu
235158,Paroba College of Cosmetology,607 SE Everett Mall Suite 5,Everett,WA,98208,4253538193,www.paroba.edu
235167,The Evergreen State College,2700 Evergreen Pkwy NW,Olympia,WA,98505-0001,3608676170,www.evergreen.edu
235237,Pierce College-Fort Steilacoom,9401 Farwest Dr SW,Lakewood,WA,98498-1999,2539646500,www.pierce.ctc.edu
235307,Glen Dow Academy of Hair Design,W 309 Riverside Ave,Spokane,WA,99201,50962432443,www.glendow.com
235316,Gonzaga University,E 502 Boone Ave,Spokane,WA,99258-0001,5093284220,www.gonzaga.edu
235334,Grays Harbor College,1620 Edward P Smith Drive,Aberdeen,WA,98520-7599,3605329020,www.ghc.edu
235343,Green River Community College,12401 SE 320th St,Auburn,WA,98092-3622,2538339111,www.greenriver.edu/
235352,Toni & Guy Hairdressing Academy-Shoreline,18336 Aurora Ave. North Suite 103,Shoreline,WA,98133,20654211115,www.toniguy.edu
235422,Heritage University,3240 Fort Rd,Toppenish,WA,98948,5098658500,www.heritage.edu
235431,Highline College,2400 S 240th St,Des Moines,WA,98198-9800,2068783710,www.highline.edu
235495,Interface College-Spokane,S 178 Stevens,Spokane,WA,99201,5094671727,www.Interface.edu
235501,International Air and Hospitality Academy,2901 E Mill Plain Blvd,Vancouver,WA,98661,3606952500,www.aha.edu
235510,ITT Technical Institute-Seattle,12720 Gateway Dr Ste 100,Seattle,WA,98168-2610,2062443300,www.itt-tech.edu
235529,ITT Technical Institute-Spokane Valley,13518 E Indiana Avenue,Spokane Valley,WA,99216-1589,5099262900,www.itt-tech.edu
235547,Bastyr University,14500 Juanita Drive NE,Kenmore,WA,98028-4966,4256023000,www.bastyr.edu
235583,Gene Juarez Academy of Beauty-Mountlake Terrace,6007- A 244th Street SW,Mountlake Terrace,WA,98043,2063680210,www.genejuarezacademy.com
235671,Bates Technical College,1101 S Yakima Ave,Tacoma,WA,98405,2536807000,www.bates.ctc.edu/
235699,Lake Washington Institute of Technology,11605 132nd Ave NE,Kirkland,WA,98034-8506,4257398100,www.lwtech.edu
235750,Lower Columbia College,1600 Maple Street,Longview,WA,98632-0310,3604422311,lowercolumbia.edu
235769,Trinity Lutheran College,2802 Wetmore Ave.,Everett,WA,98201,4252494800,www.tlc.edu
235954,BJ's Beauty & Barber College,435 E Main St,Auburn,WA,98002-5504,2532883757,www.cascadebeautycollege.com
236018,BJ's Beauty & Barber College,5239 S Tacoma Way,Tacoma,WA,98409,2534734320,www.bjsbeautyandbarbercollege.com
236027,Northwest Hair Academy,615 S First St,Mount Vernon,WA,98273,36033665531105,www.northwesthairacademy.edu
